candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,collector_notes
vdcr_archive_b08_000001,https://archive.org/details/CIL-10110,internet_archive,archive_license_verify_on_page,44.3,0.0,30.0,physics_physical_systems,Magnetic Reconnection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Magnetic Reconnection, not merely an object, scene, or static result.",archive_search_collected; search_term=Magnetic Reconnection; archive_identifier=CIL-10110; archive_file=reconnectionAng.ogv; title=Magnetic Reconnection 2; description=This is an update to an older magnetic reconnection animation (10072). The ionized wind from the Sun generates reconnection in the Earth's magnetic field. Particles leak in from the rediation belts producing the auroras. Note: 3-D Anagly...; vdcr_direct_answer; concept_zh=磁场重联; concept_type=自然动态机制; priority=C
vdcr_archive_b08_000002,https://archive.org/details/CIL-10072,internet_archive,archive_license_verify_on_page,15.6,0.0,15.6,physics_physical_systems,Magnetic Reconnection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Magnetic Reconnection, not merely an object, scene, or static result.",archive_search_collected; search_term=Magnetic Reconnection; archive_identifier=CIL-10072; archive_file=reconnection.ogv; title=Magnetic Reconnection; description=The ionized wind from the Sun generates reconnection in the Earth's magnetic field. Particles leak in from the radiation belts producing the aurora. Note: The wind from the Sun impacts the Earth's magnetic field. Animator: Walt Feimer (H...; vdcr_direct_answer; concept_zh=磁场重联; concept_type=自然动态机制; priority=C
vdcr_archive_b08_000003,https://archive.org/details/CIL-10059,internet_archive,archive_license_verify_on_page,30.9,0.0,30.0,physics_physical_systems,Magnetic Reconnection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Magnetic Reconnection, not merely an object, scene, or static result.",archive_search_collected; search_term=Magnetic Reconnection; archive_identifier=CIL-10059; archive_file=what_is_a_cme1.ogv; title=A CME Generates Reconnection in Earth's Magnetic Field; description=A burst of fast material from the Sun generates magnetic reconnection events in the Earth's magnetic field. This eventually sends high-speed electrons and protons into the Earth's upper atmosphere to form aurora. Note: View the impact of...; vdcr_direct_answer; concept_zh=磁场重联; concept_type=自然动态机制; priority=C
vdcr_archive_b08_000004,https://archive.org/details/CIL-10267,internet_archive,archive_license_verify_on_page,41.7,0.0,30.0,physics_physical_systems,Magnetic Reconnection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Magnetic Reconnection, not merely an object, scene, or static result.",archive_search_collected; search_term=Magnetic Reconnection; archive_identifier=CIL-10267; archive_file=themisRecon_720p.ogv; title=THEMIS Sees Magnetic Reconnection; description=THEMIS observations confirm for the first time that magnetic reconnection in the magnetotail triggers the onset of substorms. Substorms are the sudden violent eruptions of space weather that release solar energy trapped in the Earth's ma...; vdcr_direct_answer; concept_zh=磁场重联; concept_type=自然动态机制; priority=C
vdcr_archive_b08_000005,https://archive.org/details/CIL-10105,internet_archive,archive_license_verify_on_page,75.0,0.0,30.0,physics_physical_systems,Magnetic Reconnection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Magnetic Reconnection, not merely an object, scene, or static result.","archive_search_collected; search_term=Magnetic Reconnection; archive_identifier=CIL-10105; archive_file=MMSOrbit.ogv; title=MMS orbit animation; description=This animation shows the orbits of Magnetospheric Multiscale (MMS) mission, a Solar-Terrestrial Probe mission comprising of four identically instrumented spacecraft that will study the Earth's magnetosphere. Note: Animation of MMS missio...; vdcr_direct_answer; concept_zh=磁场重联; concept_type=自然动态机制; priority=C"
vdcr_archive_b08_000006,https://archive.org/details/youtube-L1X8oEbuCUA,internet_archive,archive_license_verify_on_page,67.0,0.0,30.0,physics_physical_systems,Solar Prominence Eruption,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Solar Prominence Eruption, not merely an object, scene, or static result.","archive_search_collected; search_term=Solar Prominence Eruption; archive_identifier=youtube-L1X8oEbuCUA; archive_file=L1X8oEbuCUA.mp4; title=Sol; description=http://eternallyalone.co.cc A prominence eruption observed by Solar Dynamics Observatory (SDO - AIA) [30 March, 2010] http://sdo.gsfc.nasa.gov/multimedia/movies.php MESSENGER spacecraft flyby [2 August, 2005] http://messenger.jhuapl.edu/...; vdcr_direct_answer; concept_zh=太阳日珥喷发; concept_type=自然动态机制; priority=C"
vdcr_archive_b08_000007,https://archive.org/details/youtube-XVINKRi-eUo,internet_archive,archive_license_verify_on_page,53.9,0.0,30.0,physics_physical_systems,Solar Prominence Eruption,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Solar Prominence Eruption, not merely an object, scene, or static result.",archive_search_collected; search_term=Solar Prominence Eruption; archive_identifier=youtube-XVINKRi-eUo; archive_file=XVINKRi-eUo.mp4; title=Amazing video of massive solar flare erupting from surface of Sun; description=http://www.youtube.com/user/RussiaToday NASA's Solar Dynamic Observatory filmed images of a large solar flare on February 24 2011. The (M3.6 rating) event is not the strongest solar flare ever recorded but was still big enough to kick up...; vdcr_direct_answer; concept_zh=太阳日珥喷发; concept_type=自然动态机制; priority=C
vdcr_archive_b08_000008,https://archive.org/details/NasaConnect-DancingInTheNightSky,internet_archive,archive_license_verify_on_page,1710.1,0.0,30.0,physics_physical_systems,Coronal Mass Ejection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Coronal Mass Ejection, not merely an object, scene, or static result.",archive_search_collected; search_term=Coronal Mass Ejection; archive_identifier=NasaConnect-DancingInTheNightSky; archive_file=NASAConnect-DancingInTheNightSky.ogv; title=NASA Connect - Dancing In The Night Sky; description=NASA Connect Video containing five segments as described below. NASA Connect Segment exploring the Aurora Borealis or Northern Lights. This segment exlains this natural phenomena and its history. NASA Connect Segment involving students i...; vdcr_direct_answer; concept_zh=日冕物质抛射; concept_type=自然动态机制; priority=C
vdcr_archive_b08_000009,https://archive.org/details/VE-VID-16618,internet_archive,archive_license_verify_on_page,5.2,0.0,5.2,physics_physical_systems,Coronal Mass Ejection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Coronal Mass Ejection, not merely an object, scene, or static result.","archive_search_collected; search_term=Coronal Mass Ejection; archive_identifier=VE-VID-16618; archive_file=flare_soh_2003301_512kb.mp4; title=Massive Solar Flare; description=A massive solar flare erupted from the surface of the Sun at 9:51 UTC on October 28, 2003. The solar flare persisted for more than an hour, peaking at 11:10 UTC. Associated with the flare was an ejection of a billion tons or more of gas...; vdcr_direct_answer; concept_zh=日冕物质抛射; concept_type=自然动态机制; priority=C"
vdcr_archive_b08_000010,https://archive.org/details/NasaConnect-Ditns-Sun-earthConnection,internet_archive,archive_license_verify_on_page,387.0,0.0,30.0,physics_physical_systems,Coronal Mass Ejection,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Coronal Mass Ejection, not merely an object, scene, or static result.",archive_search_collected; search_term=Coronal Mass Ejection; archive_identifier=NasaConnect-Ditns-Sun-earthConnection; archive_file=NASADITNS-SunEarthConnection.ogv; title=NASA Connect - DITNS - Sun-Earth Connection; description=NASA Connect Segment explaining what NASA is doing to explore auroras. The segment also answers questions like what are the phases of the Aurora and how scientists use satellite images to monitor auroras.; vdcr_direct_answer; concept_zh=日冕物质抛射; concept_type=自然动态机制; priority=C
