candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,collector_notes
vdcr_archive_b06_000001,https://archive.org/details/internet-outage,internet_archive,http://creativecommons.org/publicdomain/mark/1.0/,7015.9,0.0,30.0,biology_living_systems,Eskimo Roll / Kayak Roll,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Eskimo Roll / Kayak Roll, not merely an object, scene, or static result.","archive_search_collected; search_term=Kayak Roll; archive_identifier=internet-outage; archive_file=Internet Outage.mp4; title=Internet Outage; description=Over 100 minutes of memes and nostalgic video oddities. Co-curated by Van Jazmin and Jordan Mantor. Rated PG-13 for language, adult themes. Credits: Brokeback to the Future by Chocolate Cake City and Worse Lip Reading All Studios Everyth...; vdcr_direct_answer; concept_zh=爱斯基摩翻滚; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000002,https://archive.org/details/89284-letter-from-paris-1946,internet_archive,archive_license_verify_on_page,1164.4,0.0,30.0,biology_living_systems,Eskimo Roll / Kayak Roll,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Eskimo Roll / Kayak Roll, not merely an object, scene, or static result.","archive_search_collected; search_term=Kayak Roll; archive_identifier=89284-letter-from-paris-1946; archive_file=89284 Letter From Paris 1946.mp4; title=PARIS FRANCE 1946 POST-WWII TRAVELOGUE ""LETTER FROM PARIS"" 89284; description=This black & white educational/promotional film is about post-WWII Paris, what it offers to you, and how it is coming back after the second World War. It was made in 1946 from A.F. Films. Opening titles: A. F. Films presents ""Letter From...; vdcr_direct_answer; concept_zh=爱斯基摩翻滚; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000003,https://archive.org/details/md-86444-land-of-alice-vwr,internet_archive,archive_license_verify_on_page,1643.6,0.0,30.0,biology_living_systems,Eskimo Roll / Kayak Roll,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Eskimo Roll / Kayak Roll, not merely an object, scene, or static result.","archive_search_collected; search_term=Kayak Roll; archive_identifier=md-86444-land-of-alice-vwr; archive_file=MD86444 Land Of Alice_vwr.mp4; title="" LAND OF WHITE ALICE "" ALASKA RADIO TELEPHONE & DISTANT EARLY WARNING SYSTEM / DEW LINE MD86444; description=This color educational film is about the introduction of the White Alice Communications Antenna System as well as daily life in Alaska. This was made in 1959. Mountains and glaciers of Alaska. Alaska's new antennas for a long distance te...; vdcr_direct_answer; concept_zh=爱斯基摩翻滚; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000004,https://archive.org/details/flint-center-event,internet_archive,archive_license_verify_on_page,230.9,0.0,30.0,biology_living_systems,Surfing Bottom Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Surfing Bottom Turn, not merely an object, scene, or static result.","archive_search_collected; search_term=Surfing Bottom Turn; archive_identifier=flint-center-event; archive_file=imovie.mp4; title=Apple Special Event October 1999; description=Official description from Apple's website: ""On the same stage where Macintosh was introduced to the world over 15 years ago, Apple Interim CEO Steve Jobs introduced a new family of iMacs, Mac OS 9, Sherlock 2, iMovie and more."" Note writ...; vdcr_direct_answer; concept_zh=冲浪底转; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000005,https://archive.org/details/tama-hero,internet_archive,archive_license_verify_on_page,6405.0,0.0,30.0,biology_living_systems,Surfing Bottom Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Surfing Bottom Turn, not merely an object, scene, or static result.",archive_search_collected; search_term=Surfing Bottom Turn; archive_identifier=tama-hero; archive_file=Feral Woman's Walkthrough to 100%ing Pokemon Gen 3 PART 2 - Tama Hero.mp4; title=How to 100% Pokemon Gen 1-3 Plus Checklist by Tama Hero; description=All 4 video guides Tama Hero made to 100% Pokemon generation 1 to 3. I've also included her Patreon checklists. Tama's Pokemon Generation 3 (RSE + FRLG + ColoXD) 100% Completionism Checklist Last time we went over how to 100% complete Ge...; vdcr_direct_answer; concept_zh=冲浪底转; concept_type=专有动态动作概念; priority=B
vdcr_archive_b06_000006,https://archive.org/details/winning-battles-losing-wars,internet_archive,archive_license_verify_on_page,4650.1,0.0,30.0,biology_living_systems,Surfing Bottom Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Surfing Bottom Turn, not merely an object, scene, or static result.","archive_search_collected; search_term=Surfing Bottom Turn; archive_identifier=winning-battles-losing-wars; archive_file=Winning Battles, Losing Wars Rethinking U.S. Strategy in the Middle East.mp4; title=Winning Battles, Losing Wars: Rethinking U.S. Strategy In The Middle East; description=Winning Battles, Losing Wars: Rethinking U.S. Strategy in the Middle East (Michael Eisenstadt, February 1, 2017) Transcript available below Watch his speaker playlist About the speaker Michael Eisenstadt is the Kahn Fellow and director o...; vdcr_direct_answer; concept_zh=冲浪底转; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000007,https://archive.org/details/corcl_000150,internet_archive,archive_license_verify_on_page,474.0,0.0,30.0,biology_living_systems,Surfing Bottom Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Surfing Bottom Turn, not merely an object, scene, or static result.","archive_search_collected; search_term=Surfing Bottom Turn; archive_identifier=corcl_000150; archive_file=corcl_000150_access.HD.mp4; title=San Onofre Family; description=See this link for the most complete and recent information on this record: https://repository.californiarevealed.org/node/375212 . Charles ""Tex"" Haines remembers founding Victoria Skimboards in Laguna Beach and shares stories about Duke...; vdcr_direct_answer; concept_zh=冲浪底转; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000008,https://archive.org/details/Chickeno1948,internet_archive,http://creativecommons.org/licenses/publicdomain/,1032.1,0.0,30.0,biology_living_systems,Carving Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Carving Turn, not merely an object, scene, or static result.","archive_search_collected; search_term=Carving Turn; archive_identifier=Chickeno1948; archive_file=Chickeno1948_512kb.mp4; title=Chicken of Tomorrow, The; description=How scientific agriculture changes the life and taste of the chicken.; vdcr_direct_answer; concept_zh=滑雪刻滑转弯; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000009,https://archive.org/details/ActYourA1949,internet_archive,http://creativecommons.org/licenses/publicdomain/,801.7,0.0,30.0,biology_living_systems,Carving Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Carving Turn, not merely an object, scene, or static result.","archive_search_collected; search_term=Carving Turn; archive_identifier=ActYourA1949; archive_file=ActYourA1949_512kb.mp4; title=Act Your Age; description=Jim, an emotionally immature teen, learns to evaluate his personality and to better work out his problems.; vdcr_direct_answer; concept_zh=滑雪刻滑转弯; concept_type=专有动态动作概念; priority=B"
vdcr_archive_b06_000010,https://archive.org/details/HalfLife2_13657,internet_archive,archive_license_verify_on_page,6138.9,0.0,30.0,biology_living_systems,Carving Turn,biology_living_systems,biology_family_02,"Candidate must show the temporal sequence that instantiates Carving Turn, not merely an object, scene, or static result.","archive_search_collected; search_term=Carving Turn; archive_identifier=HalfLife2_13657; archive_file=HalfLife2_13657_LQ.ogv; title=Half-Life 2 (PC) - 1:36:57; description=Speed run of Half-Life 2 on hard difficultly in 88 segments completed on March 8 2006. Recorded by the 'Half-Life 2 done Quick team' at www.hl2dq.net. Demos were captured to AVI, appended into one file and compressed to two full res h.26...; vdcr_direct_answer; concept_zh=滑雪刻滑转弯; concept_type=专有动态动作概念; priority=B"
