candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,collector_notes
vdcr_archive_b05_000001,https://archive.org/details/ClaudiusMaximus_-_rdex_2010-05-22,internet_archive,http://creativecommons.org/licenses/by/3.0/,900.0,0.0,30.0,chemistry_materials_change,Reaction-Diffusion Wave,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Diffusion Wave, not merely an object, scene, or static result.","archive_search_collected; search_term=Reaction-Diffusion Wave; archive_identifier=ClaudiusMaximus_-_rdex_2010-05-22; archive_file=ClaudiusMaximus_-_rdex_2010-05-22_512kb.mp4; title=rdex 2010-05-22; description=An audio-visual set recorded at home with no live audience. RDEX (Reaction-Diffusion EXplorer) live edition has a step sequencer to choose 4D parameter points, and evolve a pseudo-chemical reaction corresponding to those parameters. The...; vdcr_direct_answer; concept_zh=反应-扩散波; concept_type=自然动态机制; priority=B"
vdcr_archive_b05_000002,https://archive.org/details/don-c.-workflow-compilation,internet_archive,https://creativecommons.org/licenses/by-nc-nd/4.0/,31.4,0.0,30.0,chemistry_materials_change,Reaction-Diffusion Wave,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Diffusion Wave, not merely an object, scene, or static result.",archive_search_collected; search_term=Reaction-Diffusion Wave; archive_identifier=don-c.-workflow-compilation; archive_file=Don C. workflow compilation.mp4; title=Excerpt from an Artist's Diary; description=A tutorial on how (or better said why ) to use FFMPEG to post-edit sound and video. The 1st part of the video is with the original sound. The 2nd part is with the audio post-processed by ffmpeg. The 3rd and last part of the video was the...; vdcr_direct_answer; concept_zh=反应-扩散波; concept_type=自然动态机制; priority=B
vdcr_archive_b05_000003,https://archive.org/details/lifeinaweaverbirdcoloythevillageweaverbird,internet_archive,archive_license_verify_on_page,1164.0,0.0,30.0,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.","archive_search_collected; search_term=Coffee-Ring Formation; archive_identifier=lifeinaweaverbirdcoloythevillageweaverbird; archive_file=lifeinaweaverbirdcoloythevillageweaverbird.ogv; title=Life in a weaverbird colony.: the village waeverbird (Ploceus Cucullatus); description=Directed by N.E. Collias A study of the village weaverbird's breeding behavior showing the weaving of nests by the male, territorial defense, courtship and pair formation, copulation, female behavior in lining the nest, and feeding nestl...; vdcr_direct_answer; concept_zh=咖啡环形成; concept_type=自然动态机制; priority=B"
vdcr_archive_b05_000004,https://archive.org/details/e_history_StreamRoot_DH_0325_19610804_01,internet_archive,archive_license_verify_on_page,516.0,0.0,30.0,chemistry_materials_change,Flame Front Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Front Propagation, not merely an object, scene, or static result.","archive_search_collected; search_term=Flame Front Propagation; archive_identifier=e_history_StreamRoot_DH_0325_19610804_01; archive_file=e_history_StreamRoot_DH_0325_19610804_01.ogv; title=e_history_StreamRoot_DH_0325_19610804_01; description=In Korean: 대한뉴스 제 325호 혁명재판. -제1법정: 최인규씨를 비롯한 3.15부정선거 관련자 피고 25명. -제2법정: 민족일보사 사건 조용수 이하 13명. -제3법정: 신도환 등 부정선거 관련 18명. -제4호법정: 임흥수를 비롯한 부정선거 관련 피고 10명. -제5호법정: 이정재 등 단체폭력단 피고들의 재판. -피고들의 공소장 낭독, 사실 심리, 최인규씨 모습.박정희 장관, 맬로이 유엔군 총사령관과 함께...; vdcr_direct_answer; concept_zh=火焰前沿传播; concept_type=自然动态机制; priority=B"
vdcr_archive_b05_000005,https://archive.org/details/excretorysystemsinanimals,internet_archive,archive_license_verify_on_page,961.5,0.0,30.0,chemistry_materials_change,Diffusion Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Diffusion Flame, not merely an object, scene, or static result.","archive_search_collected; search_term=Diffusion Flame; archive_identifier=excretorysystemsinanimals; archive_file=excretorysystemsinanimals.ogv; title=Excretory systems in animals.; description=Author and editor, George Vuke, photographers, George Vuke, Tom Held Compares the excretory systems of a variety of phyla. Points out principal excretory organs and shows the excretory organs in a dissected dog Summary Discusses the excr...; vdcr_direct_answer; concept_zh=扩散火焰; concept_type=自然动态机制; priority=B"
vdcr_archive_b05_000006,https://archive.org/details/70464-us-army-the-cbr-story-vwr,internet_archive,archive_license_verify_on_page,2224.9,0.0,30.0,chemistry_materials_change,Diffusion Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Diffusion Flame, not merely an object, scene, or static result.","archive_search_collected; search_term=Diffusion Flame; archive_identifier=70464-us-army-the-cbr-story-vwr; archive_file=70464 US Army The CBR Story_vwr.mp4; title=U.S. ARMY CHEMICAL CORPS ""THE CHEMICAL BIOLOGICAL RADIOLOGICAL STORY"" CHEMICAL WARFARE 70464; description=Presented by the U.S. Army and its Chemical Corps, The Chemical Biological Radiation Story (M.F.3 9027) shows viewers how the U.S. army is developing its chemical, biological and radiation capabilities from both the aggressive and the de...; vdcr_direct_answer; concept_zh=扩散火焰; concept_type=自然动态机制; priority=B"
vdcr_archive_b05_000007,https://archive.org/details/MSFC-0300183,internet_archive,archive_license_verify_on_page,21.0,0.0,21.0,chemistry_materials_change,Diffusion Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Diffusion Flame, not merely an object, scene, or static result.",archive_search_collected; search_term=Diffusion Flame; archive_identifier=MSFC-0300183; archive_file=0300183.ogv; title=Burning Laminar Jet Diffusion Flame; description=Study of the downlink data from the Laminar Soot Processes (LSP) experiment quickly resulted in discovery of a new mechanism of flame extinction caused by radiation of soot. Scientists found that the flames emit soot sooner than expected...; vdcr_direct_answer; concept_zh=扩散火焰; concept_type=自然动态机制; priority=B
vdcr_archive_b05_000008,https://archive.org/details/MSFC-0300185,internet_archive,archive_license_verify_on_page,10.0,0.0,10.0,chemistry_materials_change,Diffusion Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Diffusion Flame, not merely an object, scene, or static result.",archive_search_collected; search_term=Diffusion Flame; archive_identifier=MSFC-0300185; archive_file=0300185.ogv; title=Laminar Jet Diffusion Flame Burning; description=Study of the downlink data from the Laminar Soot Processes (LSP) experiment quickly resulted in discovery of a new mechanism of flame extinction caused by radiation of soot. Scientists found that the flames emit soot sooner than expected...; vdcr_direct_answer; concept_zh=扩散火焰; concept_type=自然动态机制; priority=B
vdcr_archive_b05_000009,https://archive.org/details/Dragon_Quest_4_PS1-Red_Scarlet,internet_archive,archive_license_verify_on_page,4228.5,0.0,30.0,chemistry_materials_change,Flame Flashback,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Flashback, not merely an object, scene, or static result.","archive_search_collected; search_term=Flame Flashback; archive_identifier=Dragon_Quest_4_PS1-Red_Scarlet; archive_file=Dragon_Quest_4_PS1_Chapter_4.ogv; title=Dragon Quest 4 (PS1) - 'Red Scarlet'; description=Hello. When I first requested suggestions for my summer project of playing through Final Fantasy 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, X-2, 12 and then the Dragon Quest games over the summer at a forum I go to ( http://www.neogaf.com/forum/show...; vdcr_direct_answer; concept_zh=火焰闪回; concept_type=自然动态机制; priority=B"
vdcr_archive_b05_000010,https://archive.org/details/FinalFantasy3_SS_448,internet_archive,archive_license_verify_on_page,20074.8,0.0,30.0,chemistry_materials_change,Flame Flashback,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Flame Flashback, not merely an object, scene, or static result.","archive_search_collected; search_term=Flame Flashback; archive_identifier=FinalFantasy3_SS_448; archive_file=FinalFantasy3_SS_448_LQ.mp4; title=Final Fantasy III (SNES) - Single-segment 4:48 - Kari Johnson; description=Single-segment speed run of Final Fantasy III, done on July 24 2007. Available in five versions: low/normal quality DivX, and normal/high/low quality H.264 MPEG-4. Author's comments: I would like to give a big thanks the following people...; vdcr_direct_answer; concept_zh=火焰闪回; concept_type=自然动态机制; priority=B"
