candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,collector_notes
vdcr_archive_b03_000001,https://archive.org/details/trans-1-9-2010-ramdan-sahab,internet_archive,archive_license_verify_on_page,411.2,0.0,30.0,biology_living_systems,Spain Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Spain Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Spain Action technique video; archive_identifier=trans-1-9-2010-ramdan-sahab; archive_file=ramadan_day12_512kb.mp4; title=مواعظ رمضانية - 12- 21; description=The Muslim Infuence on European Civilization: [Taken from, 'The Arab's Impact on European Civilization' by Abbas Mahmoud Al-Akkad] Medicine, Science, Geography, Astronomy, Mathematics, literature, Fine arts, Music, Philosophy and Civilis...; vdcr_direct_answer; concept_zh=西班牙战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000002,https://archive.org/details/scrub-me-mama-with-a-boogie-beat-1941-banned-cartoon-march-28-1941,internet_archive,archive_license_verify_on_page,407.7,0.0,30.0,biology_living_systems,Spain Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Spain Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Spain Action technique video; archive_identifier=scrub-me-mama-with-a-boogie-beat-1941-banned-cartoon-march-28-1941; archive_file=Scrub Me Mama With A Boogie Beat - 1941 Banned Cartoon (March 28, 1941).mp4; title=Scrub Me Mama With A Boogie Beat 1941 Banned Cartoon (March 28, 1941); description="" Scrub Me Mama with a Boogie Beat "" is a 1941 hit boogie-woogie popular song written by Don Raye . A bawdy, jazzy tune, the song describes a laundry woman from Harlem , New York , United States , whose technique is so unusual that peopl...; vdcr_direct_answer; concept_zh=西班牙战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000003,https://archive.org/details/scm-315242-filmedbyjanetchristesenobrien,internet_archive,https://creativecommons.org/licenses/by-sa/4.0/,1681.3,0.0,30.0,biology_living_systems,Spain Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Spain Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Spain Action technique video; archive_identifier=scm-315242-filmedbyjanetchristesenobrien; archive_file=filmed_by_janet_christensen_obrien_0.ogv; title=In reply to Heather Mae Jones Sally Lanham threatened and assaulted me- filmed by Janet Christensen; description=Lotsa heat in the world! Rich Sheridan, Stew Webb, Patricia, and Don bring you the latest. Here's Patricia' input for this week: Obama Appoints Monsanto VP To Food Safety Czar - only logical for this government to appoint the major produ...; vdcr_direct_answer; concept_zh=西班牙战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000004,https://archive.org/details/drunken-master-1-and-2-geekjuicemedia,internet_archive,https://creativecommons.org/licenses/by-nd/4.0/,6671.7,0.0,30.0,biology_living_systems,Spain Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Spain Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Spain Action technique video; archive_identifier=drunken-master-1-and-2-geekjuicemedia; archive_file=2. Drunken Master 醉拳 1978 Cantonese [ENG SUB].ia.mp4; title=Drunken Master 醉拳 & Drunken Master II 醉拳 2 (GeekJuiceMedia) [Both ENG DUB & SUB]; description=Drunken Master ( Chinese : 醉拳 , lit. 'Drunken Fist and Jui Kuen'), also known as Drunken Master The Beginning , is a 1978 Hong Kong martial arts comedy film directed by Yuen Woo-ping and produced and co-written by Ng See-yuen . [ 1 ] The...; vdcr_direct_answer; concept_zh=西班牙战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000005,https://archive.org/details/DieHardNakatomi_4808,internet_archive,archive_license_verify_on_page,40.8,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen; archive_identifier=DieHardNakatomi_4808; archive_file=DieHardNakatomi_4808_LQ_part22.ogv; title=Die Hard: Nakatomi Plaza (PC) - 0:48:08 - Michael 'saxman52' Metcalf; description=Speed run of Die Hard: Nakatomi Plaza on 'Die Harder' difficulty in 30 segments completed on June 12 2005. Available in low, normal, and high quality. Author's comments: A huge thanks to Radix for being patient, tolerant, and very helpfu...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000006,https://archive.org/details/Doom3_20715,internet_archive,archive_license_verify_on_page,885.8,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen; archive_identifier=Doom3_20715; archive_file=Doom3_20715_part1.ogv; title=Doom 3 (PC) - 2:07:15 - Joseph Wilcox; description=Speed run of Doom 3 on Marine skill in 6 segments completed on August 19 2005. Available in 320x240 and 640x480 versions. Timing note: Not timed consistantly with later runs. It included everything but loading screens, but it was shown t...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000007,https://archive.org/details/FinalFantasy7_PC_741,internet_archive,archive_license_verify_on_page,34.5,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen; archive_identifier=FinalFantasy7_PC_741; archive_file=FinalFantasy7_PC_741_LQ_part26.mp4; title=Final Fantasy VII (PC) - 7:41 - Andrew Farrington; description=Speed run of Final Fantasy VII in 85 segments, completed on June 4 2007. Available in four versions: low/normal quality DivX, and normal/low quality H.264 MPEG-4. Author's comments: And it's finally done. This is my first speed run ever,...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000008,https://archive.org/details/PhantomPlanet,internet_archive,archive_license_verify_on_page,2175.8,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.",archive_search_collected; search_term=Elevator Screen; archive_identifier=PhantomPlanet; archive_file=phantomplanet2.ogv; title=The Phantom Planet; description=Classic sci-fi from 1961. A rocket crashes on an invisible planet during an investigation. The surviving astronaut encounters a race of miniature people: the women are VERY interested! The low budget belies the fact films like this were...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A
vdcr_archive_b03_000009,https://archive.org/details/ResidentEvil4_20624,internet_archive,archive_license_verify_on_page,126.1,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen; archive_identifier=ResidentEvil4_20624; archive_file=ResidentEvil4_20624_LQ_part09.mp4; title=Resident Evil 4 (GCN) - 2:06:24 - Tim Bright; description=Speed run of Resident Evil 4 on normal mode in 19 segments, completed on June 4 2006. Available in six versions: normal/low quality DivX, and normal/high/insane/low quality H.264 MPEG-4. Author's comments: First off, Thanks to: Radix, fo...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000010,https://archive.org/details/MetroidEchoes_NoSJ_312,internet_archive,archive_license_verify_on_page,161.7,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen technique video; archive_identifier=MetroidEchoes_NoSJ_312; archive_file=MetroidEchoes_NoSJ_312_LQ_part12.mp4; title=Metroid Prime 2: Echoes (GCN) - No Space Jump 3:12; description=""Secret world assisted"" speed run of Metroid Prime 2: Echoes skipping Space Jump in 26 segments, completed on October 6 2006. Available in low, medium, high and insane quality H.264 MPEG-4 playable in VLC or QuickTime. Author's comments:...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000011,https://archive.org/details/MetroidEchoes_138,internet_archive,archive_license_verify_on_page,110.4,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen technique video; archive_identifier=MetroidEchoes_138; archive_file=MetroidEchoes_138_LQ_part08.mp4; title=Metroid Prime 2: Echoes (GCN) - 1:38 - Alastair Campbell; description=Speed run of Metroid Prime 2: Echoes in 22 segments, completed on January 6 2008. Available in seven versions: low/normal/high quality DivX, and normal/high/insane/low quality H.264 MPEG-4. Author's comments: I'd like to dedicate this ru...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000012,https://archive.org/details/unusual-memes-compilation-v174,internet_archive,archive_license_verify_on_page,450.0,0.0,30.0,biology_living_systems,Elevator Screen,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Elevator Screen, not merely an object, scene, or static result.","archive_search_collected; search_term=Elevator Screen technique video; archive_identifier=unusual-memes-compilation-v174; archive_file=UNUSUAL MEMES COMPILATION V174.mp4; title=UNUSUAL MEMES COMPILATION V174; description=thanks for watching :) send me an email or dm me on twitter if you want your clip removed, or I missed credit, or I mistakenly used without your permission. (videosunusual@gmail.com) videos used: cat spawns https://www.tiktok.com/@deksyt...; vdcr_direct_answer; concept_zh=电梯门掩护; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000013,https://archive.org/details/CastlevaniaCoD_22102,internet_archive,archive_license_verify_on_page,331.8,0.0,30.0,biology_living_systems,Hammer Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Hammer Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Hammer Action; archive_identifier=CastlevaniaCoD_22102; archive_file=CastlevaniaCoD_22102_LQ_part13.ogv; title=Castlevania: Curse of Darkness (PS2) - 2:21:02 - Damien Moody; description=Speed run of Castlevania: Curse of Darkness in 20 segments completed on March 2 2006. Available in four versions: low quality, normal quality, and 60fps high/insane quality. Author's comments: This run was actually delayed by a couple mo...; vdcr_direct_answer; concept_zh=锤子战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000014,https://archive.org/details/Experime1940,internet_archive,http://creativecommons.org/licenses/publicdomain/,1172.1,0.0,30.0,biology_living_systems,Hammer Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Hammer Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Hammer Action; archive_identifier=Experime1940; archive_file=Experime1940_512kb.mp4; title=Experiments in the Revival of Organisms; description=This disturbing film records the successful experiments in the resuscitation of life to dead animals (dogs), as conducted by Dr. S.S. Bryukhonenko at the Institute of Experimental Physiology and Therapy, Voronezh, U.S.S.R. Director: D.I....; vdcr_direct_answer; concept_zh=锤子战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000015,https://archive.org/details/MarioRPG_357,internet_archive,archive_license_verify_on_page,255.4,0.0,30.0,biology_living_systems,Hammer Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Hammer Action, not merely an object, scene, or static result.","archive_search_collected; search_term=Hammer Action; archive_identifier=MarioRPG_357; archive_file=MarioRPG_357_part07.ogv; title=Super Mario RPG (SNES) - 3:57 - David Gibbons; description=Speed run of Super Mario RPG: Legend of the Seven Stars done in 13 segments, completed on August 22 2004 Author's comments: RPG speedruns are fairly scarce for three reasons: 1) LOOOOOONG 2) Slow 3) Random! Comparatively, Legend of the S...; vdcr_direct_answer; concept_zh=锤子战术; concept_type=专有动态动作概念; priority=A"
vdcr_archive_b03_000016,https://archive.org/details/JailBait,internet_archive,http://creativecommons.org/licenses/publicdomain/,4272.3,0.0,30.0,biology_living_systems,Hammer Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Hammer Action, not merely an object, scene, or static result.",archive_search_collected; search_term=Hammer Action; archive_identifier=JailBait; archive_file=JailBait_512kb.mp4; title=Jail Bait; description=Jail Bait (1954) Directed by Edward D Wood Jr. A Howco Release A vicious criminal uses plastic surgery to escape the police.This movie features Steve Reeves (undubbed). This is the original version of the film released in 1954. This film...; vdcr_direct_answer; concept_zh=锤子战术; concept_type=专有动态动作概念; priority=A
vdcr_archive_b03_000017,https://archive.org/details/OriginalFilm,internet_archive,http://creativecommons.org/licenses/publicdomain/,923.9,0.0,30.0,biology_living_systems,Hammer Action,biology_living_systems,biology_family_03,"Candidate must show the temporal sequence that instantiates Hammer Action, not merely an object, scene, or static result.",archive_search_collected; search_term=Hammer Action technique video; archive_identifier=OriginalFilm; archive_file=OriginalFilm.ogv; title=Original Films Of Frank B Gilbreth (Part I); description=Essentially a summary of work analysis films which were taken by Frank B. Gilbreth between 1910 and 1924 showing a number of industrial operations from which the motion study technique was developed.; vdcr_direct_answer; concept_zh=锤子战术; concept_type=专有动态动作概念; priority=A
